,ord__Education,ord__EnvironmentSatisfaction,ord__JobInvolvement,ord__JobSatisfaction,ord__PerformanceRating,ord__RelationshipSatisfaction,ord__StockOptionLevel,ord__TrainingTimesLastYear,ord__WorkLifeBalance,ord__JobLevel,onehot__BusinessTravel_Non-Travel,onehot__BusinessTravel_Travel_Frequently,onehot__BusinessTravel_Travel_Rarely,onehot__Department_Human Resources,onehot__Department_Research & Development,onehot__Department_Sales,onehot__EducationField_Human Resources,onehot__EducationField_Life Sciences,onehot__EducationField_Marketing,onehot__EducationField_Medical,onehot__EducationField_Other,onehot__EducationField_Technical Degree,onehot__Gender_Female,onehot__Gender_Male,onehot__JobRole_Healthcare Representative,onehot__JobRole_Human Resources,onehot__JobRole_Laboratory Technician,onehot__JobRole_Manager,onehot__JobRole_Manufacturing Director,onehot__JobRole_Research Director,onehot__JobRole_Research Scientist,onehot__JobRole_Sales Executive,onehot__JobRole_Sales Representative,onehot__MaritalStatus_Divorced,onehot__MaritalStatus_Married,onehot__MaritalStatus_Single,onehot__OverTime_No,onehot__OverTime_Yes,std__Age,std__DailyRate,std__DistanceFromHome,std__HourlyRate,std__MonthlyIncome,std__MonthlyRate,std__NumCompaniesWorked,std__YearsAtCompany,std__YearsSinceLastPromotion,std__TotalWorkingYears,std__YearsInCurrentRole,std__YearsWithCurrManager,std__PercentSalaryHike,std__EmployeeNumber
92,2.0,2.0,1.0,2.0,2.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-1.895444816531982,-0.7501068584049368,-0.9148652540480073,-0.8318250773231907,-0.9763682402455995,1.0760843242794098,-0.681966468510645,-0.8320001496572546,-0.6713834044229667,-1.211388315361278,-0.636590169840347,-0.6256712496463356,-0.5970710283508781,-0.12202222264957374
93,4.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0017789808689762901,0.6658849810458417,1.882595708563044,0.2988155148080548,-0.4651930319892889,1.3279298885379787,0.1162057290870128,0.9363845626840681,2.4285762793945587,0.43753938707719026,1.87682808115168,0.7537960556891891,-0.05501233305114235,-0.7841510556215598
94,0.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.337437817296406,0.44958782617414195,-0.9148652540480073,-0.43855878440797486,-0.5655151518632925,-0.9722781096075392,1.3134640254834995,-0.8320001496572546,-0.6713834044229667,-0.577185352884944,-0.636590169840347,-0.6256712496463356,1.0291050575483291,1.6807204014726276
95,3.0,3.0,1.0,0.0,2.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0026336177550603,0.9576346318030181,1.1528232835340742,0.5937652344944667,-0.7315142527565061,-0.25714222124155894,-0.681966468510645,-0.18895116335131906,0.2586045007222909,-0.7040259453802107,0.201215913823662,-0.3497777885792307,-0.868100376000746,0.3733107974363395
96,0.0,3.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.5606406169906364,1.3122613624647583,-0.1850928290190374,1.3311395337104963,-0.5629645894936144,0.8725531240572145,-0.681966468510645,-0.3497134099278029,-0.3613874360412142,-0.8308665378754775,-0.07805278073100767,-0.6256712496463356,-1.139129723650614,1.1618000947159566
97,3.0,0.0,3.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.8945901796458978,1.007936295726669,-0.30672156652386573,0.5446069478800647,-0.043287506671710226,-1.2749370567319496,0.5152918278858417,-0.6712379030807707,-0.6713834044229667,-0.3235041678944104,-0.636590169840347,-0.6256712496463356,0.48704636224859343,-1.1008946194860214
98,2.0,2.0,2.0,3.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.11338038071609148,-1.625355810676466,0.058164645990619226,0.9378732407952806,-0.2065234983311059,0.7771739053992008,-0.681966468510645,-0.3497134099278029,-0.3613874360412142,-0.7040259453802107,-0.35732147528567737,-0.3497777885792307,-0.5970710283508781,-0.01924904501270058
99,3.0,2.0,2.0,0.0,2.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.2293943791872435,0.7790637248740566,0.6663083335147608,-0.04529249149275903,-0.9077156031284318,0.30944088115051366,2.1116362230811574,0.1325733298016487,1.4985883742493011,-0.19666357539914364,-0.636590169840347,0.47790259462208406,-0.868100376000746,0.979841026112968
100,0.0,2.0,1.0,2.0,3.0,3.0,1.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.8945901796458978,1.1060245403777889,-1.0364939915528357,0.3971320880368588,0.8736396652275514,-1.5141486924637655,0.1162057290870128,2.5440070284489074,3.668560152921569,1.705945312029858,2.9939028593703587,-0.07388432751212577,2.1132224481478006,1.208974668057472
101,2.0,2.0,1.0,1.0,2.0,2.0,3.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.4490392171435211,0.7388223937351358,-0.06346409151420909,-0.29108392456476895,-0.8382127785547048,1.7007001972668967,-0.681966468510645,-0.9927623962337385,-0.6713834044229667,-1.3382289078565446,-1.1951275589496864,-1.1774581717805455,-1.139129723650614,-0.3073509036340991
102,2.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.8945901796458978,1.360047943192227,-0.30672156652386573,-0.3402422111791709,0.6559916763483572,0.6227900754898686,-0.2828803697118161,-0.9927623962337385,-0.6713834044229667,1.705945312029858,-1.1951275589496864,-1.1774581717805455,0.48704636224859343,-1.5305201981319665
103,2.0,3.0,1.0,3.0,2.0,3.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.8945901796458978,0.6382190658878336,-0.42835030402869406,-0.43855878440797486,0.47341392005223626,0.35247953876912247,1.3134640254834995,1.9009580421429717,3.048568216158064,1.4522641270393244,0.7597533029330014,1.0296895167562938,-0.868100376000746,-1.1666020609259895
104,4.0,1.0,2.0,0.0,2.0,2.0,1.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.3330252186723693,-1.5876295627337278,-0.1850928290190374,-1.6675159497680243,-0.32236153928731764,-1.4041918639671909,0.1162057290870128,-1.1535246428102224,-0.6713834044229667,-0.577185352884944,-1.1951275589496864,-1.1774581717805455,-0.32604168070101025,-0.3696887326925304
105,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.3409957790343585,0.02705384921547268,-1.0364939915528357,-1.4708828033104164,1.8579441930591418,1.1221773382451457,0.5152918278858417,0.1325733298016487,-0.6713834044229667,1.4522641270393244,0.7597533029330014,-1.1774581717805455,-0.32604168070101025,1.1500064513805777
106,2.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.1098224189781389,1.0682982924350506,-0.1850928290190374,-0.3402422111791709,0.735059109808377,-0.8467718306164994,-0.681966468510645,1.5794335489900038,3.048568216158064,0.6912205720677238,2.7146341648156893,1.0296895167562938,-0.5970710283508781,-1.5355746167042719
107,2.0,2.0,2.0,2.0,3.0,1.0,0.0,3.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-0.22142381882525408,0.38168057987721293,-0.30672156652386573,-0.3402422111791709,0.7616274678258568,0.6341744946018878,0.1162057290870128,0.1325733298016487,-0.3613874360412142,0.6912205720677238,0.201215913823662,0.47790259462208406,1.5711637528480649,-0.2517522993387415
108,1.0,0.0,2.0,3.0,3.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.1098224189781389,0.31125825038410143,-0.793236516543179,-1.3234079434672104,-0.8082436707109876,-1.6299365648957647,0.9143779266846706,-0.9927623962337385,-0.6713834044229667,-0.577185352884944,-1.1951275589496864,-1.1774581717805455,1.8421931004979328,-1.414268570968946
109,3.0,3.0,2.0,3.0,2.0,2.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.3409957790343585,1.2946557800914804,0.17979338349544755,0.6920818077232707,-0.4528653138691783,-0.8482990087900629,0.1162057290870128,-0.3497134099278029,-0.6713834044229667,-0.4503447603896772,-0.9158588643950167,-0.07388432751212577,-0.868100376000746,1.2847909466420506
110,2.0,2.0,1.0,3.0,2.0,2.0,1.0,5.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.6713873799516674,-0.9638889300804541,1.882595708563044,0.6429235211088686,0.8842670084345433,-1.2541118998197194,0.9143779266846706,-0.9927623962337385,-0.6713834044229667,0.8180611645629906,-1.1951275589496864,-1.1774581717805455,-0.5970710283508781,0.1374379307287618
111,2.0,1.0,3.0,1.0,3.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.5562280183665996,1.2896256136991153,-0.30672156652386573,1.6752475400113103,-0.816958092140721,1.6328101857330268,-0.681966468510645,-0.3497134099278029,-0.6713834044229667,-0.8308665378754775,-0.9158588643950167,-0.3497777885792307,1.3001344051981971,-1.07056810805219
112,2.0,1.0,0.0,0.0,3.0,1.0,1.0,5.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.0026336177550603,-0.5489002027103325,2.125853183572701,-1.3234079434672104,-0.37422297413743816,0.8550599922509413,-1.081052567309474,-0.3497134099278029,-0.6713834044229667,-0.7040259453802107,-0.35732147528567737,-1.1774581717805455,1.5711637528480649,1.057342110888315
113,3.0,0.0,1.0,2.0,2.0,3.0,0.0,6.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.33658318041032187,-0.19678855524477473,0.7879370710195891,-0.7335085040943867,-0.3281003046190933,-0.32183904204888697,1.3134640254834995,-0.9927623962337385,-0.6713834044229667,-0.19666357539914364,-1.1951275589496864,-1.1774581717805455,-0.32604168070101025,-0.2736547798187309
114,2.0,2.0,2.0,2.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-1.895444816531982,0.862061470348081,-0.9148652540480073,-1.7166742363824263,-0.8192961076462592,-0.1457970489508355,-0.681966468510645,-0.8320001496572546,-0.05139146765946163,-1.211388315361278,-0.636590169840347,-0.6256712496463356,1.0291050575483291,1.1163103275652093
115,1.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0017789808689762901,-1.0846129234972166,1.882595708563044,-0.6843502174799847,-0.19270795216201642,0.39843371835544344,1.7125501242823284,-0.18895116335131906,-0.3613874360412142,-0.3235041678944104,-0.636590169840347,-0.3497777885792307,-0.5970710283508781,0.28064645694407686
116,3.0,0.0,2.0,0.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.7874013784228193,0.92996871664501,1.7609669710582156,0.003865795121642946,0.8098756059855999,-1.174282131656171,1.3134640254834995,-0.8320001496572546,-0.05139146765946163,0.43753938707719026,-0.636590169840347,-0.6256712496463356,-0.5970710283508781,1.6402850528941857
117,2.0,0.0,2.0,1.0,3.0,2.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.6713873799516674,-1.5624787307719021,-0.1850928290190374,-0.5368753576367788,-0.3980282229211,1.3207105008084055,0.5152918278858417,-0.9927623962337385,-0.6713834044229667,-0.9577071303707443,-1.1951275589496864,-1.1774581717805455,1.5711637528480649,-0.12539183503111057
118,3.0,0.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.5562280183665996,-0.9261626821377157,1.7609669710582156,0.6920818077232707,-0.2824027288290281,0.9503003765295401,-0.681966468510645,0.4540978229546165,0.5686004691040435,-0.19666357539914364,1.039021997487671,0.7537960556891891,-0.05501233305114235,-0.3747431512648356
119,3.0,3.0,2.0,2.0,2.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.1142350176021756,-1.6681122250115694,0.9095658085244175,-0.7335085040943867,-0.9019768377966562,1.5799142871759624,-0.681966468510645,0.1325733298016487,1.4985883742493011,-0.4503447603896772,-0.636590169840347,0.7537960556891891,-0.5970710283508781,0.6917391674915695
120,0.0,2.0,2.0,0.0,2.0,3.0,0.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.337437817296406,-1.6530217258344742,-0.793236516543179,1.5769309667825062,-0.5193924823449476,0.008586780958496685,-0.681966468510645,-0.3497134099278029,-0.6713834044229667,-0.8308665378754775,-0.35732147528567737,-0.3497777885792307,0.7580757098984613,-0.19446888885261548
121,2.0,3.0,3.0,2.0,2.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.5606406169906364,0.44958782617414195,0.058164645990619226,-1.0284582237807987,-0.9702043811855442,-0.20480166020215404,-0.2828803697118161,-0.8320001496572546,-0.05139146765946163,-0.9577071303707443,-0.636590169840347,-0.6256712496463356,0.21601701459872552,1.0067979251652626
122,0.0,2.0,2.0,1.0,2.0,0.0,2.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.1177929793401282,0.9148782174679146,-1.0364939915528357,1.5769309667825062,1.1306088239726158,0.4067637811203355,-1.081052567309474,0.9363845626840681,0.8785964374857961,0.31069879458192345,1.039021997487671,2.1332633610247136,0.7580757098984613,1.6941988509987749
123,2.0,2.0,2.0,0.0,2.0,3.0,0.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.8990027782699346,-1.6127803946955532,0.058164645990619226,0.5446069478800647,-0.46710595376654745,1.5128572819185815,1.3134640254834995,-0.3497134099278029,-0.3613874360412142,-0.3235041678944104,-0.636590169840347,-0.07388432751212577,1.0291050575483291,1.6605027271834065
124,1.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.0026336177550603,-1.303425161565099,-1.0364939915528357,-1.1267747970096025,-0.8356622161850267,-0.5285634329976241,-0.681966468510645,-0.6712379030807707,-0.05139146765946163,-1.084547722866011,-0.636590169840347,-0.6256712496463356,-0.05501233305114235,1.4549563719096603
125,0.0,3.0,1.0,3.0,2.0,3.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.345408377658395,-0.043368480277638864,-0.9148652540480073,-0.43855878440797486,-0.904952493894614,-0.12733207648865819,2.510722321879986,-0.9927623962337385,-0.6713834044229667,-1.084547722866011,-1.1951275589496864,-1.1774581717805455,-0.32604168070101025,-0.1287614474126474
126,3.0,2.0,2.0,2.0,2.0,0.0,1.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.3330252186723693,1.4656814374318943,-0.6716077790383507,0.2988155148080548,-0.02118263280116706,-0.2167414168318326,2.510722321879986,-0.6712379030807707,-0.3613874360412142,-0.7040259453802107,-0.636590169840347,-0.6256712496463356,-0.05501233305114235,-0.7942598927661703
127,1.0,1.0,1.0,3.0,2.0,2.0,1.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.3330252186723693,0.9023028014870018,-0.5499790415335224,-0.43855878440797486,-0.5636022300860339,-0.33169628298734255,-0.681966468510645,1.2579090558370358,0.5686004691040435,0.43753938707719026,1.5975593865970104,2.409156822091819,-0.32604168070101025,1.1820177690051774
128,2.0,3.0,2.0,3.0,3.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.44818458025743707,-0.39296504454701403,-1.0364939915528357,0.4954486612656627,-0.819508654510399,0.9872303214538948,0.1162057290870128,-0.3497134099278029,-0.3613874360412142,0.05701760959138992,-0.35732147528567737,-1.1774581717805455,1.8421931004979328,1.6925140448080065
129,3.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.01060417811705,0.09496109551240167,-0.9148652540480073,1.5769309667825062,-0.8450142782071796,-0.8782872347436743,2.1116362230811574,-0.3497134099278029,-0.6713834044229667,0.9449017570582573,-0.636590169840347,-0.07388432751212577,1.3001344051981971,1.4802284647711865
130,2.0,2.0,3.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.7829887797987827,0.30874316718791883,-0.9148652540480073,1.4786143935537024,0.26384271201035586,0.07064574855694228,-0.681966468510645,0.1325733298016487,1.1885924058675486,-0.3235041678944104,0.7597533029330014,0.7537960556891891,1.0291050575483291,1.1938114123405563
131,1.0,3.0,2.0,0.0,2.0,1.0,2.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.675799978575704,0.3967710790543083,-0.42835030402869406,0.5937652344944667,-0.22544016923955149,1.08094352755893,0.1162057290870128,0.4540978229546165,1.1885924058675486,0.8180611645629906,1.3182906920423407,1.305582977823399,-0.868100376000746,-0.6139856303539502
132,2.0,2.0,1.0,2.0,2.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.0026336177550603,-1.7485948872894113,1.7609669710582156,-0.7826667907087888,-0.9797689900718369,-0.1880027002929551,0.9143779266846706,-0.5104756565042868,-0.6713834044229667,-0.7040259453802107,-0.636590169840347,-0.3497777885792307,-0.32604168070101025,-1.6434022129134502
133,3.0,1.0,3.0,3.0,2.0,1.0,1.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.5686111773526257,-0.25715055195315606,-0.30672156652386573,-0.6843502174799847,-0.3013193997374737,-0.47316851561109213,-1.081052567309474,0.6148600695311004,-0.3613874360412142,0.05701760959138992,0.7597533029330014,1.305582977823399,0.7580757098984613,0.4019525026794025
134,1.0,1.0,0.0,3.0,3.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.33658318041032187,0.8193050560129775,-1.0364939915528357,-0.43855878440797486,0.17414793534334416,-0.14274269260370845,-0.2828803697118161,-0.5104756565042868,-0.6713834044229667,-0.7040259453802107,-0.35732147528567737,-0.6256712496463356,1.8421931004979328,-0.9121963261199592
135,0.0,1.0,2.0,1.0,2.0,3.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-2.007046216379097,0.9626647981953832,-0.793236516543179,0.6429235211088686,-1.0956070310280488,0.25001976676095056,-0.681966468510645,-0.9927623962337385,-0.6713834044229667,-1.3382289078565446,-1.1951275589496864,-1.1774581717805455,-0.32604168070101025,-1.3367674861935992
136,1.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.4570097775055104,0.7312771441465881,-1.0364939915528357,0.003865795121642946,1.1193438401732043,-0.4530375305959364,0.1162057290870128,-0.18895116335131906,-0.6713834044229667,0.31069879458192345,-0.07805278073100767,-0.07388432751212577,-0.32604168070101025,0.09026335738724622
137,3.0,3.0,1.0,3.0,3.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-0.5562280183665996,1.4455607718624337,-0.5499790415335224,-0.4877170710223768,0.6464270674620645,-0.5779884720693168,2.1116362230811574,-0.9927623962337385,-0.6713834044229667,-0.4503447603896772,-1.1951275589496864,-1.1774581717805455,2.3842517957976685,1.636915440512649
